36865 197075
a reticent
a reticència
a reticències
a retingut
a retinguts
a retirada
a retirades
a retirat
a retiri
a retorn
a retorna
a retornar
a retorni
a retornin
a retran
a retransmissió
a retre
a retret
a retreu
a retreure
a retribucions
a retroben
a retrà
a reuneix
a reunions
a reunir
a reunirà
a reuniré
a reunits
a reunió
a revalorització
a revelar
a revestir
a revisar
a revisen
a revista
a revocar
a revolucionaven
a revàlida
a riba
a ribes
a rics
a riera
a rierol
a ritme
a ritus
a roba
a robar
a robat
a robatori
a robatoris
a roda
a ronda
a rumb
a ruptura
a ràdio
a rècord
a règim
a saber
a sacsejar
a sala
a saldar
a sales
a salparà
a salt
a salta
a saltar
a saltat
a salten
a saluden
a salut
a salva
a salvació
a sancions
a sanció
a sanitat
a sap
a saturen
a secció
a secretaria
a secretària
a sectes
a sector
a sectors
a segellat
a segon
a segons
a segueixen
a seguida
a seguiment
a seguir
a seguretat
a següent
a seients
a selecció
a selectivitat
a sembla
a semblant
a semblants
a semblança
a semblar
a sembra
a semifinal
a sempre
a semàfor
a senador
a sense
a sensibilitat
a sensibilització
a sensibilitzar
a sensibles
a sent
a sentia
a sentir
a sentissin
a sentència
a sentències
a separació
a septentrionals
a sequera
a ser
a seran
a serrar
a servei
a serveis
a serveix
a serveixen
a servidor
a servir
a servit
a serà
a set
a set_de_la_tarda
a set_del_matí
a set_del_vespre
a setembre
a setge
a setmana
a setmanes
a seu
a seure
a seus
a si
a sigles
a signatura
a sigui
a siguin
a similar
a simplificar
a simultània
a simultàniament
a sindicalistes
a sindicats
a sinistralitat
a sinistres
a sintonitzar
a sinó_també
a sis
a sis_de_la_tarda
a sistema
a situa
a situacions
a situació
a situada
a situades
a situar
a situaran
a situarà
a situat
a situats
a so
a sobirania
a sobre
a sobreposen
a sobretot
a sobreviu
a sobreviure
a soci
a societat
a sofert
a solistes
a sols
a solucionar
a solucions
a solució
a sol·licita
a sol·licitar
a sol·licitats
a sometent
a somiar
a sona
a sonar
a sopar
a soprano
a sorgit
a soroll
a sorpresa
a sorpreses
a sorra
a sortia
a sortida
a sortides
a sortiran
a sortirà
a sortit
a sostenir
a sostre
a sostret
a sostreta
a sota
a soterrar
a sotmesa
a sotmeses
a sotmesos
a sotmetia
a sotmetran
a sotmetria
a sotmetrà
a sotmès
a sovint
a subdelegació
a subdelegada
a subdelegat
a subdirector
a subhasta
a subhastes
a subjectes
a submergit
a subministra
a subministrament
a subministren
a subratllar
a subscrits
a subsidis
a substitució
a substitut
a substituïda
a subvencions
a subvenció
a subversió
a succeir
a sucursal
a sucursals
a sud
a sufragar
a suma
a sumades
a sumant
a sumat
a sumem
a sumen
a sumi
a sumin
a supeditat
a supera
a superar
a superaran
a superfície
a superior
a supermercats
a suport
a suposa
a supressió
a suprimirà
a suscitar
a suspendre
a suspendrà
a suspengués
a suspensió
a suspès
a sèrie
a sòl
a sóc
a són
a tallat
a també
a tan
a tancada
a tancament
a tancant
a tancar
a tancarà
a tancat
a tancava
a tanquen
a tant
a taquilla
a taquilles
a tarda
a tarda-nit
a tardar
a tardarà
a tardat
a tardor
a tasca
a tasques
a taula
a taxa
a taxes
a taxista
a teatres
a tecnologia
a tecnologies
a teletreballadors
a televisió
a televisors
a tema
a temes
a temor
a temperatura
a temporada
a temps
a tendeix
a tendeixen
a tendència
a tenen
a tenia
a tenim
a tenir
a tenir_en_compte
a tenir_lloc
a tennis
a tensió
a tercera
a tercers
a terminals
a termini
a terra
a terrassa
a terres
a territori
a tertúlia
a teulada
a tinc
a tindran
a tindran_lloc
a tindria
a tindrà
a tindrà_lloc
a tinguin
a tingut
a tingut_lloc
a tingués
a tingués_lloc
a tipus
a tirant
a tirar
a titular
a tocaments
a tocar
a tocat
a tolerància
a tomba
a tones
a topar
a torna
a tornada
a tornar
a tornaran
a tornarà
a tornat
a tornava
a tornen
a torni
a torre
a torrent
a torres
a tot_plegat
a total
a totalitat
a tothom
a totpoderosa
a tots
a tractament
a tractar
a tracten
a tractorada
a tractoristes
a traduir
a traduïda
a traduïts
a trajectes
a trajectòria
a tram
a trama
a tramitacions
a tramitar
a tramitat
a tramès
a transcendir
a transcendència
a transcorre
a transferir
a transformació
a transformar
a transformat
a transició
a transmet
a transmeten
a transmetre
a transmissió
a transparència
a transportar
a transvasament
a transvasat
a trasllada
a traslladada
a traslladant
a traslladar
a traslladarà
a traslladat
a traslladats
a traslladen
a traslladi
a traslladà
a trasllat
a traspassar
a trasplantats
a traspàs
a travessar
a travessia
a través
a treball
a treballa
a treballador
a treballadors
a treballant
a treballar
a treballaran
a treballarà
a treballat
a treballava
a treballaven
a treballen
a treballs
a tremolar
a trencar
a trens
a trentena
a tres
a tres_de_la_matinada
a tres_quarts_de_set_de_la_tarda
a tres_quarts_de_vuit_del_vespre
a tresorera
a tret
a treva
a triar
a tributar
a trigar
a trigaran
a trigarà
a trigat
a trigava
a triguin
a triomf
a triomfar
a triomfat
a troba
a trobada
a trobades
a trobar
a trobat
a trobats
a trobava
a trobaven
a trobem
a troben
a trobin
a trompeta
a tropes
a tros
a trossejar
a trossos
a trucades
a trucar
a trucat
a truquin
a truqués
a tràfic
a trànsit
a tu
a turisme
a turistes
a turístic
a té
a té_lloc
a témer
a títol
a tònica
a ubicació
a ubicades
a ubicar
a ubicaria
a ubicarà
a ubicat
a ubicats
a ull
a ultradreta
a un
a un_cop
a un_quart_de_nou_del_vespre
a una
a una_de_la_matinada
a una_de_la_tarda
a una_del_migdia
a una_del_migdia_de_divendres
a unanimitat
a uneixen
a unida
a unificar
a unir
a uniran
a unirà
a unitat
a unitats
a units
a univers
a universitat
a universitats
a uns
a urbanitzacions
a urbanització
a urbanitzar
a urna
a urnes
a usa
a usar
a usos
a usuaris
a utilitza
a utilització
a utilitzant
a utilitzar
a utilitzat
a utilitzi
a vacances
a vaga
a vagina
a valgut
a validar
a vall
a valorar
a valorat
a van
a variant
a variar
a varien
a ve
a ve_de_gust
a vegada
a vegades
a vehicles
a veia
a veient
a vela
a velocitat
a velocitats
a ven
a venc
a venda
a vendes
a vendrà
a venen
a venent
a venir
a venut
a vergonya
a verificar
a veritat
a versió
a vertebració
a vessar
a veterinaris
a veto
a veu
a veuen
a veurà
a veí
a veïna
a veïns
a via
a viaducte
a vianants
a viatge
a viatgers
a viatges
a viatgin
a viatjar
a viatjarà
a viatjava
a viatjaven
a victòria
a vida
a vidriera
a vies
a vigent
a vigilar
a vigilaven
a vigilància
a vigílies
a vila
a vinculació
a vinculada
a vinculades
a vinculat
a vinculats
a vindran
a vindria
a vindrà
a vingut
a violador
a violència
a visatge
a visca
a viscuda
a viscudes
a viscut
a visita
a visitada
a visitar
a visitava
a visites
a visques
a vista
a viu
a viuen
a viure
a vivenda
a vivendes
a vivia
a vivint
a vol
a volar
a volava
a vols
a volta
a volum
a volums
a voluntat
a vomitar
a vora
a vorera
a voreres
a vostè
a vot
a votació
a votada
a votants
a votar
a votat
a vots
a vuit
a vuit_de_la_tarda
a vuit_del_vespre
a vulgaritat
a vulgui
a vèncer
a víctima
a víctimes
a vídua
a web
a www.tvcatalunya.com
a xarxa
a xarxes
a xerrada
a xerrades
a xerrar
a xifra
a xiuxiuejar
a xocar
a xòfer
a zero
a zona
a zones
a Àfrica
a Àustria
a Àvila
a És
a Índex_de_Preus_al_Consum
a àmbit
a àrea
a àrees
a èmfasi
a època
a èxit
a èxode
a és
a índex
a íntegrament
a òpera
a òrbita
a órdenes
a última
a últimes
a únic
a única
a úniques
a ús
dimecres presentar
dimecres quedar
dimecres i
dimecres al
dimecres entre
dimecres de
dimecres fer
dimecres haver
dimecres anunciar
dimecres provocar
dimecres aprovar
dimecres informar
dimecres morir
dimecres exhibir
dimecres tancar
dimecres del
dimecres des_de
dimecres cada
dimecres passat
dimecres tenir_lloc
dimecres fins
dimecres pròxim
dimecres o
dimecres tindrà_lloc
dimecres presentat
dimecres debatrà
dimecres celebrarà
dimecres proper
dimecres efectuar
dimecres Aquest
dimecres aquest
dimecres reunirà
dimecres ve
dimecres optar
dimecres sotmès
dimecres organitzat
dimecres sortit
dimecres iniciarà
dimecres demà
dimecres portarà_a_terme
dimecres manifestat
dimecres reconèixer
dimecres començat
dimecres advertit
dimecres converteix
dimecres ahir
dimecres afirmat
dimecres acull
dimecres alliberar
dimecres anunciés
dimecres assassinar
dimecres dijous
dimecres dissabte
dimecres enviat
dimecres interposar
dimecres passen
dimecres patint
dimecres reaparèixer
dimecres rebrà
dimecres registrava
dimecres representarà
dimecres votat
dir donar
dir 'n
dir -ho
dir -li
dir -los
dir -me
dir -ne
dir -nos
dir 20_d'_abril
dir Això
dir Al
dir Antonio_Peña
dir Arenas
dir Arzalluz
dir Barak
dir Bloomberg
dir Borrell
dir CCOO
dir Cabanillas
dir Camdessus
dir Carbonell
dir Claude_Lebet
dir Com_que
dir Comprenc
dir Convergència
dir Crec
dir Després_de
dir Didier_Seeuws
dir Durant
dir Eduardo_Bermúdez
dir Ell
dir En
dir En_relació_amb
dir Es
dir Esteve
dir Fox
dir Govern
dir Guions
dir I
dir Iniciativa
dir Jaime_Mayor
dir Jeff_van_Gundy
dir Joaquim_Triadú
dir José_Miguel_J.G.
dir Juan_Carlos_Rodríguez_Ibarra
dir Mai
dir Manuel_Miralves
dir Maragall
dir Martí_Sabrià
dir Mel
dir Mohammad
dir Moore
dir Nadal
dir Necessito
dir No
dir Paga_la_pena
dir Pavkovic
dir Pintado
dir President_Josep_Irla
dir Primer_Ministre
dir Prodi
dir Programa
dir Puig
dir Rei
dir Rigol
dir Rudolf_Strahm
dir S'
dir Sanitat
dir Segons
dir Simoni
dir Subirà
dir Sé
dir Tenim
dir Thomas_Wallander
dir Torno
dir Tot_i_que
dir Trias
dir Tribunal_Suprem
dir Va
dir Vicente_Martínez_Pujalte
dir Vol
dir Von_Baltazar
dir Vull
dir Xavier_Trias
dir abans
dir acabar
dir acabat
dir accepten
dir actuar
dir actuaven
dir acusat
dir advertia
dir agent
dir agraeixo
dir agència
dir ahir
dir així
dir això
dir al
dir alcalde
dir alhora_que
dir amb
dir analistes
dir anat
dir apallissada
dir aprecien
dir ara
dir arribar
dir assassinades
dir assenyalar
dir assenyalat
dir barallar
dir barallat
dir cal
dir calia
dir canviar
dir cap
dir casar
dir catalanitzar
dir cens
dir clarament
dir com
dir com_a
dir company
dir comprometia
dir comprovat
dir comprès
dir comunistes
dir confiat
dir confiava
dir conseller
dir consentirà
dir construcció
dir constés
dir convençuda
dir copiar
dir cosa
dir coses
dir crec
dir creure
dir d'
dir davant
dir de
dir de_fet
dir deia
dir demanar
dir demanem
dir demostra
dir denunciar
dir desmarcar
dir desnaturalitza
dir després
dir desqualifiquen
dir destituïa
dir destrueix
dir dia
dir dient
dir dilluns
dir director
dir dirigent
dir dit
dir diumenge
dir divendres
dir donat
dir dues
dir duia
dir durant
dir eleccions
dir ell
dir ella
dir els
dir em
dir emplaçar
dir en
dir en_referència_als
dir encaputxats
dir encarregat
dir encasella
dir entonava
dir entrar
dir entén
dir equip
dir era
dir es
dir escamotejat
dir escapa
dir esgotat
dir espera
dir esperava
dir estan
dir estarem
dir estat
dir estava
dir estimularà
dir està
dir excedís
dir exigir
dir existeix
dir explicat
dir falta
dir feia
dir feien
dir fent
dir fer
dir fins_i_tot
dir fonts
dir guanyar
dir guàrdia
dir havia
dir hem
dir i
dir imposat
dir informar
dir insistir
dir interessa
dir interlocutor
dir intèrpret
dir invitar
dir ja
dir lamentem
dir li
dir llavors
dir mai
dir mantenia
dir mateix
dir mereixíem
dir mirar
dir moure
dir mèrit
dir nedador
dir negar
dir negociant
dir negocien
dir no
dir no_a_l'_extrema_dreta
dir només
dir oblidar
dir opinar
dir paraules
dir passa
dir passar
dir patir
dir pensa
dir per
dir perquè
dir però
dir pilot
dir piu
dir plorat
dir poden
dir poder
dir podia
dir podria
dir pogut
dir polític
dir portem
dir posar
dir pot
dir prefereix
dir preferit
dir premi
dir presentar
dir president
dir presten
dir prevaricant
dir processat
dir pronunciat
dir prosperar
dir prou
dir puc
dir pujat
dir qual
dir qui
dir què
dir reafirmar
dir rebre
dir recolzarà
dir recordar
dir recorrerà
dir refereix
dir referma
dir regidor
dir remarcar
dir representa
dir res
dir retreuen
dir reuniré
dir revela
dir s'
dir saben
dir saber
dir se
dir segons
dir segrestador
dir sembla
dir sense
dir sent
dir sento
dir sentència
dir senyora
dir ser
dir serà
dir seva
dir sigui
dir sigut
dir sobre
dir sort
dir suau
dir subratllar
dir succedani
dir suposa
dir sé
dir sí
dir també
dir tenia
dir tenim
dir tenir
dir tenir_res_a_veure
dir tenor
dir tindria
dir tingut
dir titular
dir tornava
dir tot_i_que
dir tractar
dir traslladarà
dir treballa
dir treballant
dir treballarà
dir trepitjat
dir treure
dir triar
dir tècnic
dir té
dir va
dir van
dir vendre
dir venut
dir vol
dir volen
dir voler
dir volia
dir volien
dir votarà
dir vull
dir És
dir és
dir és_a_dir
dir únic
entregar va
entregar per
entregar al
entregar PSOE
entregar fer
entregar finalitzar
entregar -se
entregar 14_de_març
entregar A
entregar Belot
entregar Compte_General
entregar Compte_General_de_la_Generalitat
entregar En
entregar Informe
entregar Per
entregar Sindicatura
entregar abans
entregar als
entregar claus
entregar d'
entregar de_forma_que
entregar demandes
entregar després
entregar dia_8
entregar diners
entregar document
entregar els
entregar exlehendakari
entregar fins
entregar gravació
entregar informes
entregar instruir
entregar intimidar
entregar lehendakari
entregar li
entregar makila
entregar missatges
entregar no
entregar nunci
entregar podrà
entregar policia
entregar pretén
entregar rebrà
entregar regal
entregar també
entregar van
proposar garanteixi
proposar va
proposar per
proposar de
proposar accedir
proposar anunciar
proposar construcció
proposar implantar
proposar en
proposar 1997
proposar era
proposar aprovat
proposar A_més_a_més
proposar Col.legi_de_Farmacèutics_de_Barcelona
proposar Espanya
proposar Govern
proposar Parlament_Europeu
proposar ahir
proposar arquitecte
proposar conseller
proposar convocatòria
proposar creació
proposar culmini
proposar demana
proposar emplaçaments
proposar experiència
proposar haurà
proposar realitzi
proposar repartiment
proposar solars
proposar taxa
té donar
té oferir
té presentar
té preveure
té recorden
té fet
té pel
té per
té sinó
té i
té milions
té secretari
té transport
té al
té Catalunya
té mitjana
té visitar
té CiU
té PSOE
té de
té arribar
té construir
té contribuir
té fer
té invertir
té ser
té tenir
té aconseguir
té celebrar
té deixar
té saber
té apujar
té comercialitzar
té considerar
té convertir
té convèncer
té despertar
té fent
té portar
té traslladar
té atendre
té explicar
té mostrar
té incorporar
té obrir
té preservar
té rehabilitar
té capacitat
té construcció
té cost
té lectura
té opinió
té seguretat
té assegurar
té com_a
té confirmat
té càrrec
té declarar
té dirigir
té establir
té estimar
té iniciat
té molestar
té 15
té anys
té un
té d'
té amb
té en
té només
té representa
té és
té a_través_del
té any
té són
té des_de
té volum
té pèrdues
té quilòmetres
té Endesa
té meitat
té més
té persones
té avantatge
té partit
té a_favor
té filial
té tones
té rebre
té als
té hores
té serà
té sector
té empleats
té dues
té durà_a_terme
té municipis
té representants
té tindrà
té zones
té 5%
té relació
té visitants
té sobre
té passat
té fins
té 11,12%
té 13,9_%
té 20%
té 240
té 27,8%
té 40
té 44%
té 50%
té 6,1%
té 7%
té A
té A_més_d'
té A_més_de
té A_part_d'
té A_part_del
té Abat_Cisneros
té Actualment
té Agència_Catalana_de_l'_Aigua
té Agència_Tributària
té Així_mateix
té Ajuntament
té Albarca
té Alexis_Cuadrado
té Amb
té Aquesta
té Ara
té Argentina
té Aznar
té Barcelona
té Barceló
té Berguedà
té Bofill
té CILMA
té Caixa_de_Catalunya
té Caixa_de_Girona
té Canal_Satélite
té Carles_Barrera
té Casero
té Casimiro_Molins
té Comú
té Convergència
té Cor_Vivaldi
té Crec
té De_fet
té De_moment
té Departament_de_Cultura
té Departament_de_Medi_Ambient
té Deutsche_Bank
